course_id,name,description,duration,rating,price,skills,course_type_specialization,difficulty_advanced,difficulty_beginner,difficulty_intermediate,school_name_unknown,program_type_unknown,field_unknown,major_unknown,department_unknown,expertise_unknown,subject_Arts and Humanities,subject_Business,subject_Computer Science,subject_DataScience,subject_Health,subject_Information Technology,subject_Math and Logic,subject_Personal Development,subject_Physical Science and Engineering,subject_Social Sciences,platform_unknown
257,cloud computing law specialization,analyse cloud contract intellectual property right shape cloud computing transactionsexplain eu rule govern personal data cybersecurity apply provision use cloud servicesidentify implication cloud customer provider law enforcement access request competition law potential tax liability,0.10769599276020433,0.0,-0.2967418445758224,"['general data protection regulation ( gdpr )', 'cybersecurity', 'cloud computing', 'contract law', 'cloud service']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
258,introduction to ear nose and throat disorder specialization,anatomy pathophysiology auditory pathwayfamiliarity disorder outer middle inner eardifferences acute chronic rhinosinusitis distinguish treat themcurrent concept physiology voice production,0.10769599276020433,0.0,4.6891037599641425,"['chronic rhinosinusitis', 'speech language pathology', 'diagnostic evaluation', 'head and neck disorder', 'otorhinolaryngology surgery']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
259,space is everywhere,learn cosmos place way explore space people politics play role learnplus learn space influence everything world finding pathway space,-0.27235708388881674,0.0,1.4399010064437159,"['music', 'art', 'writing', 'film', 'journalism']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
260,creative designing in power bi,create compelling cohesive report dashboard work detail specialist chart visualizationshow add element video streaming data qr code dashboard,-0.29235987739666,0.0,-0.2967418445758224,"['report building', 'data analysis', 'data visualization', 'power bi', 'dashboard creation']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
261,software development lifecycle specialization,critically analyze software engineering development process four selected development philosophy traditional secure agile leandescribe tradeoff among philosophy respect environmental organizational product constraintsdiscuss working exemplary process within given philosophiesperform activity within four aforementioned philosophy explain satisfy principle given philosophy,0.9078077330739329,0.0,-0.2967418445758224,"['lean software development', 'kanban', 'agile software development', 'software development process']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
262,everyday excel specialization,specialization youll learn variety excel tool technique function youll apply realworld openended project,0.10769599276020433,0.0,-0.2967418445758224,"['spreadsheet', 'microsoft excel', 'problem solving', 'project', 'computing']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
263,sa programmer professional certificate,understand use fundamental sa programming languageaccess different type data sa excel text explore prepare data analyze report data export result common format html pdf excel apply sa programming principle practical example,0.9078077330739329,0.0,-0.2967418445758224,"['sa program', 'report', 'prepare data', 'sa studio', 'import data']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
264,scaling product and process,discus compare strategy framework scaling process product organizationexplain step common strategy developing pricing scaling marketing sale operationsexplain importance establishing relevant dashboard kpis metric,-0.4523822254594057,0.0,-0.2967418445758224,"['strategic management', 'business process', 'business strategy', 'entrepreneurship', 'leadership and management']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
265,configuration management and the cloud,understand benefit configuration management infrastructure codecreate maintain container docker kubernetes create efficient safe application deploymentautomatically deploy new virtual machine running clouddeploy change safe manner following cicd principle,-0.032323561794698176,0.0,-0.2967418445758224,"['configuration management', 'automation at scale', 'cloud computing', 'basic monitoring & alerting', 'using puppet']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
266,effective service innovation by design in hotel management,identify key principle concept hotel service innovationdemonstrate proficiency basic design thinking methodology service development analyse customer need pain point design customercentric servicesevaluate feasibility viability service innovation,-0.5323933994907786,0.0,-0.2967418445758224,"['innovation leadership', 'feasibility assessment', 'customer analysis', 'collaboration', 'design thinking']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
267,foundation of advanced wireless communication,explain fundamental modern wireless communication system describe essential theory related critical technical advancement related challenge realizing way forward,0.1877071667915772,0.0,-0.2967418445758224,"['a basic understanding of matrix and probability', 'matlab programming skill']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
364,fundamental neural pathway for movement,evaluate role sensory feedback performance movementto differentiate neural network generate reflex automatic behavior voluntary action,-0.5123906059829354,0.0,-0.2967418445758224,"['sensory modulation of activation signal', 'control of locomotion', 'spinal cord physiology', 'reflex pathway', 'control of movement by the brain']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
268,dense gas liquid and solid,analyze impact intermolecular force transition gas liquid density increasesevaluate stability thermodynamic system transition gas liquid state response small perturbationsassess role radial distribution function rdf determining thermodynamic property liquidsdescribe behavior crystalline solid using simple statistical thermodynamics,-0.5924017800143082,0.0,4.465020811445493,"['liquid', 'mechanical engineering', 'thermodynamics', 'gas', 'solid']",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
269,introduction to seaweed,introductory seaweed farming techniquesbasic seaweed cultivar domesticationseaweed identification systematics evolutionary relationship,-0.17234311634960067,0.0,5.137269657001443,"['marine agronomy husbandry', 'seaweed biology interpretation', 'aquaculture engineering']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
270,foundation data data everywhere,define explain key concept involved data analytics including data data analysis data ecosystemsconduct analytical thinking self assessment giving specific example application analytical thinkingdiscuss role spreadsheet query language data visualization tool data analyticsdescribe role data analyst specific reference job,-0.1923459098574439,0.0,-0.2967418445758224,"['spreadsheet', 'data analysis', 'sql', 'data visualization', 'data cleansing']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
271,optical engineering specialization,specify optical system potential solution meet specstransform layout optical design including real optical componentsanalyze design industry standard optical design code opticstudio zemax validate optimize design,0.9078077330739329,0.0,-0.2967418445758224,"['optical system specification', 'optimization of optical system', 'optical design']",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
272,universal theory,explain concept universalitydescribe renormalization group explains universalityexplain metal insulator,-0.4323794319515625,0.0,-0.2967418445758224,"['universality', 'coarse graining', 'metal and insulator', 'band theory', 'renormalization']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
273,computing ethic and society specialization,describe ethical challenge arise wide range computing technology application cause addressedidentify ethical issue associated culture tech workplace addressedapply ethical framework help analyze ethical challenge arise computing technology application computing workspace,0.9078077330739329,0.0,-0.2967418445758224,"['ethic of artificial intelligence', 'ethical framework', 'ethic of robotics', 'computing ethic', 'ethic of algorithm']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
274,access an ec2 instance shell from the aws console,launch amazon instanceconnect amazon instance shell aws consoledeploy web application using browserbased ssh client,-0.6524101605378378,0.0,-0.2967418445758224,"['aws', 'hypertext transfer protocol ( http )', 'apache', 'ssh', 'ec2']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
275,excel skill for business specialization,comfortable navigating excel user interface entering manipulating formatting datause formula function perform calculation data automate choice data lookup using functionsanalyze data present result userfriendly way create chart table effectively summarize raw datacreate easytouse spreadsheet validate data find correct error create navigation aid large workbook,1.7079194733876615,0.0,-0.2967418445758224,"['data validation', 'microsoft excel', 'microsoft excel macro', 'pivot table']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
276,google cloud big data and machine learning fundamental,identify datatoai lifecycle google cloud major product big data machine learningdesign streaming pipeline dataflow pubsub ddesign streaming pipeline dataflow pubsubidentify different option build machine learning solution google clouddescribe machine learning workflow key step vertex ai build machine learning pipeline using automl,-0.5123906059829354,0.0,-0.2967418445758224,"['tensorflow', 'bigquery', 'google cloud platform', 'cloud computing']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
277,google advanced data analytics capstone,examine data identify pattern trend build model using machine learning technique create data visualization explore career resource,-0.5123906059829354,0.0,4.240937862926843,"['data analysis', 'python programming', 'machine learning', 'technical interview preparation', 'executive summary']",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
365,teaching and assessing clinical skill,learn skill tool improve learner experience knowledge retention clinical settingunderstand importance feedback provide effective feedbackimplement effective orientation learner,-0.37237105142803284,0.0,-0.2967418445758224,"['healthcare', 'clinical teaching']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
278,building your career in music developing brand and funding your music,describe discus identity vision intention identify strategy balance management band creation musicdevelop musical brand build leverage network industry professional discus benefit partnering brandsdevelop vision recording project engage professional conversation producersplan design launch crowdfunding campaign,-0.5323933994907786,0.0,-0.2967418445758224,"['social medium', 'music business', 'networking', 'marketing', 'crowdfunding']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
279,introduction to hardware and operating system,demonstrate understanding operating system fundamental recognize desktop laptop hardware component devicesidentify describe internal desktop laptop computer component interface peripheral explain basic workstation setup locate operating system setting identify good troubleshooting practice,-0.3523682579201896,0.0,-0.2967418445758224,"['technical support', 'operating system', 'troubleshooting', 'hardware', 'it fundamental']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
280,the ai awakening implication for the economy and society,fundamental generative aiimpact generative ai business economypotential risk genai effect employment,-0.6324073670299947,0.0,-0.2967418445758224,"['generative ai fundamental', 'interdisciplinary thinking', 'digital transformation', 'digital economy']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
281,questionnaire design for social survey,understand basic element designing evaluating questionnaire,-0.37237105142803284,0.0,-0.2967418445758224,['survey design'],1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
282,introduction to user experience principle and process,understand field ux design ux researchunderstand design principle best practice basis human capability behaviorincorporate usercentered focus design process,-0.47238501896724894,0.0,-0.2967418445758224,"['user experience ( ux )', 'human computer interaction ( hci )', 'ux research', 'design heuristic']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283,impacting the opioid crisis prevention education and practice for nonprescribing provider,explain factor contributed current opioid crisis understand pathophysiology pain treatment including opioids workunderstand strategy reduce unintended use misuse like prescribing guideline surveillance safe disposal intervention messaging identify strategy tool employ impact safe use opioids across clinical care setting variety population,-0.33236546441234643,0.0,-0.2967418445758224,"['healthcare', 'opioid crisis']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
284,machine learning for trading specialization,understand structure technique used machine learning deep learning reinforcement learning rl strategiesdescribe step required develop test mldriven trading strategydescribe method used optimize mldriven trading strategyuse kera tensorflow build machine learning model,0.10769599276020433,0.0,-0.2967418445758224,"['reinforcement learning model development', 'reinforcement learning trading algorithm optimization', 'reinforcement learning trading strategy development', 'reinforcement learning trading algo development', 'algorithmic trading', 'python programming', 'machine learning', 'machine learning applied to finance', 'finance', 'trading', 'investment']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
285,material extrusion,student identify two way print using material extrusion process,-0.5523961929986217,0.0,-0.2967418445758224,"['build preparation', 'post-processing requirement', 'machine setup', 'part selection for additive manufacturing']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
